This is the file header# problem=SEAS Benchmark BP5-QD
# code=Thrase
# modeler=B. A. Erickson
# date=2023/01/09
# element size=1000 m
#location=on fault, 0km along strike, 8km away from the fault, 0km depth# minimum_time_step=0.1
# maximum_time_step=3.157e6
# num_time_steps=2400
# Column #1 = Time(s)
# Column #2 = Slip_2(m)
# Column #3 = Slip_3(m)
# Column #4 = Slip_rate_2(log10 m/s)
# Column #5 = Slip_rate_3(log10 m/s)
# Column #6 = Shear_stress_2 (MPa)
# Column #7 = Shear_stress_3 (MPa)
# Column #8 = State (log10 s)
0.0	0.0	0.0	-9.0	-20.0	13.27306118027333	1.327306118027333e-10	8.146125357862418
2222.2	5.10164234050294e-7	5.101639555587954e-18	2.2957657516119043e-10	2.2957632988819393e-21	13.273105410411421	1.3273091229808136e-10	0.8072328402573318
652529.763181451	0.00014993863397661802	1.4989572907847765e-15	2.3001136970521474e-10	2.2987134590591182e-21	13.29824362182746	1.3290148062906303e-10	0.8073399220230839
4.043386371340473e6	0.0009371363603907891	9.342398965835225e-15	2.345207502833194e-10	2.32891788162288e-21	13.55895773944223	1.3464778318083842e-10	0.8078886411012992
1.1553899880465813e7	0.0027554165762113344	2.7200551498660144e-14	2.5011815567175137e-10	2.4280837938741367e-21	14.460734686517684	1.4038115484078294e-10	0.8090433093428259
2.2897954976238087e7	0.005779116640526423	5.581215163025482e-14	2.8343525618392403e-10	2.6127957633528747e-21	16.386988888813477	1.5106044223030195e-10	0.810623389807609
3.683923733406394e7	0.010099945158509411	9.385218421317594e-14	3.3625087071031436e-10	2.8273321913727013e-21	19.440564083009143	1.634640604326906e-10	0.8122906307181178
5.234268241753859e7	0.01585285178138771	1.388653265769149e-13	4.0440528623176674e-10	2.945106736196089e-21	23.380963751498353	1.7027332774238437e-10	0.8137926477533818
6.880284792298764e7	0.023155719906305734	1.8668688863450838e-13	4.80061605290716e-10	2.8204626365209037e-21	27.755091933088185	1.630669874610609e-10	0.8150027428955502
8.583257431498553e7	0.03200737552385809	2.3113994573688943e-13	5.559706502617661e-10	2.3623054440777765e-21	32.143831569083744	1.365783396541059e-10	0.8158789363056709
1.0319835936331525e8	0.042333857237622535	2.6556407466885786e-13	6.303050349102846e-10	1.5890987624734052e-21	36.44153014053583	9.18748657262517e-11	0.8164276339604816
1.2085517080768377e8	0.05417442614638534	2.849593343524073e-13	7.09380647803246e-10	6.31784287090632e-22	41.013344366548004	3.6527055836754325e-11	0.8166617737619492
1.388696755464048e8	0.06782554630270547	2.8728083133291884e-13	8.063961408741114e-10	-3.1970541824721e-22	46.62236244541275	-1.8483994565160777e-11	0.816557581201481
1.5733688236480424e8	0.08390556452067127	2.7347777575216753e-13	9.359119946296148e-10	-1.107099776278566e-21	54.11040636595975	-6.400774765773126e-11	0.81603344139206
1.7640417316346112e8	0.10338017465510357	2.464080687025894e-13	1.1061721120070766e-9	-1.6728507803024284e-21	63.954098290566236	-9.671701362529695e-11	0.8149573532198926
1.963066802769844e8	0.12750004753293803	2.0876098793439357e-13	1.3131336572143766e-9	-2.0748049347094083e-21	75.91969098823425	-1.1995621971807095e-10	0.8131783922558741
2.173655654637728e8	0.15763773024276578	1.61106569741098e-13	1.5393264736621646e-9	-2.4356364759504386e-21	88.99712587018378	-1.4081785101017194e-10	0.8105789071556165
2.400252232248771e8	0.1951655258099148	1.0133735857877279e-13	1.7581634512709017e-9	-2.8242850111752566e-21	101.64924421679204	-1.6328768331024983e-10	0.8071323705222864
2.648307727051253e8	0.24127270484195384	2.619144039651413e-14	1.9415534267653577e-9	-3.1988060895639084e-21	112.25193827732201	-1.8494066595173046e-10	0.8029698863590541
2.920079432776821e8	0.29596272740204266	-6.416632765490806e-14	2.0651458713799482e-9	-3.3992239650635504e-21	119.39738287498233	-1.9652773726986664e-10	0.7984966804161282
3.208281818007762e8	0.35633376448021564	-1.6140552718510142e-13	2.10718324404507e-9	-3.2793048484903676e-21	121.8276854511932	-1.8959438895951676e-10	0.7944325499727686
3.498374991155432e8	0.4168018716055426	-2.503005744366113e-13	2.0446414389641237e-9	-2.8207599005591582e-21	118.21173142476867	-1.630833188764826e-10	0.7915164491143624
3.779004228508633e8	0.4717755423920494	-3.1974976667032854e-13	1.8573739425023452e-9	-2.0933883736527873e-21	107.3847610676876	-1.2103002264784702e-10	0.7901697147567884
4.046406456767426e8	0.5173762163047154	-3.6309409918183776e-13	1.5429134314977151e-9	-1.1487061835266073e-21	89.20412093030046	-6.64128804745862e-11	0.7905103980365341
4.3020459505912554e8	0.5515126382587371	-3.783409674369072e-13	1.1280369721454173e-9	-6.504714793496997e-23	65.2179132580325	-3.760727136130078e-12	0.7924964419527653
4.550461878877438e8	0.5736251430633896	-3.6471116541628667e-13	6.660464231412349e-10	1.1367334670286918e-21	38.50777357340051	6.572075675326513e-11	0.7960048279879799
4.798626699022085e8	0.5843317734776264	-3.213211388671279e-13	2.2377570031035731e-10	2.3196671691386976e-21	12.937706610182314	1.341127442611765e-10	0.8008729778974879
5.056412592571033e8	0.5850348048829709	-2.478207703284803e-13	-1.3300443576802062e-10	3.285529084205624e-21	-7.689729011968964	1.8995477987327727e-10	0.8065829593541642
5.33668493147343e8	0.5777504019052849	-1.4741557154896473e-13	-3.4750591993090767e-10	3.752353360245397e-21	-20.091275293660736	2.1694469082648258e-10	0.8107214976934469
5.648621254235743e8	0.5659100876739716	-3.025507224273606e-14	-3.77096069583878e-10	3.7215879076062625e-21	-21.80206318860131	2.1516611088813952e-10	0.8138254882112509
5.980695854745433e8	0.5557864812948932	8.734543522100383e-14	-2.0798990969525765e-10	3.363283805326562e-21	-12.025085195129915	1.9445065558088847e-10	0.8170797279339123
6.31064534900506e8	0.5542708725445761	1.893848759582407e-13	1.2751055227594527e-10	2.8370869219235184e-21	7.372120214001849	1.6402835273373927e-10	0.8211858006801932
6.627674159231982e8	0.565189662779877	2.7016782761651794e-13	5.559347102426049e-10	2.26558146176595e-21	32.14180283303459	1.3098637538656563e-10	0.8229520699056546
6.931208250552238e8	0.5888927413699078	3.31946084368084e-13	9.844103674220905e-10	1.8851537921377133e-21	56.914444097418205	1.08991619418463e-10	0.8217714132631642
7.224689962930107e8	0.6232777371203374	3.7963020944263124e-13	1.3276794811827246e-9	1.3304243031276227e-21	76.76075525397593	7.691944913191428e-11	0.8184771900869762
7.510144730429173e8	0.6645734169200237	4.067293132884569e-13	1.5340230360246967e-9	4.985549781521709e-22	88.69057272593184	2.8824291102085254e-11	0.8141438062884572
7.788912097096843e8	0.7085450049524973	4.0693892228506334e-13	1.5966267314232298e-9	-5.150219540361839e-22	92.30996056632263	-2.9776312354166856e-11	0.8098291603804826
8.063317870461178e8	0.7518906438411759	3.730904193806847e-13	1.5511476374099914e-9	-1.9336496430103563e-21	89.68049038018843	-1.1179506323343615e-10	0.8062807869532466
8.337864579673679e8	0.7931850961151407	3.0107831642784755e-13	1.4584483289640598e-9	-3.1667161312539187e-21	84.3209821468563	-1.8308541280806915e-10	0.803784066719601
8.620186636155795e8	0.8331488921122487	1.9383085423190908e-13	1.3840753601105738e-9	-4.427262751371673e-21	80.02104194601351	-2.5596451504290396e-10	0.8022050283529674
8.92260805132208e8	0.874742818125179	4.1237122124036964e-14	1.381930382005524e-9	-5.638300408274987e-21	79.89700990101089	-3.259812139675641e-10	0.8011034534147906
9.262188772279773e8	0.9231125171856696	-1.5666232793614475e-13	1.4769472541625036e-9	-5.698247461710987e-21	85.39043463101797	-3.294469900798907e-10	0.7998453404506713
9.641867787052169e8	0.9823557198252594	-3.4829143149200687e-13	1.640446857805444e-9	-4.28288905749192e-21	94.84320270909565	-2.476172349793054e-10	0.797884882534065
1.0029028312582878e9	1.048883854036682	-4.713390531310381e-13	1.7780551879230562e-9	-1.9888975662870306e-21	102.79903607950786	-1.1498898013059508e-10	0.7954281622207462
1.0396132492002023e9	1.1148027451669573	-5.055848534376931e-13	1.785101006992118e-9	-1.1424427515596889e-23	103.20634765400047	-6.605079675067526e-13	0.7933930143374828
1.073772099586817e9	1.1732557818462295	-4.852661905590848e-13	1.612918233453193e-9	9.957504505867802e-22	93.25151763449081	5.7569713564243106e-11	0.7926716688204103
1.1059731809149134e9	1.2201366978026127	-4.403056716288609e-13	1.2891966111159662e-9	1.8591089396154915e-21	74.5354411813399	1.0748516077657376e-10	0.7937062849478963
1.1371550603497124e9	1.2539892559305827	-3.5906924641322337e-13	8.908310930918302e-10	3.277601733310254e-21	51.50380532461519	1.8949603680552177e-10	0.7965157609012932
1.168230270759104e9	1.2752880696780637	-2.2955306346939986e-13	5.034836340485701e-10	4.712831296386726e-21	29.109163515261578	2.724747490265578e-10	0.8008488101736964
1.2000325211912742e9	1.2858704144504933	-8.250999193847259e-14	1.9166709383895056e-10	3.9224912216673704e-21	11.081344124623653	2.2678110354005024e-10	0.8063064838538286
1.2335920670229223e9	1.288353316132145	2.1160652575601773e-14	-1.5394812765911923e-11	2.186557280530214e-21	-0.8900612086052941	1.2641724491139954e-10	0.8124582798646242
1.2705603028883462e9	1.285494836799031	1.0319627036763392e-13	-1.168021423210422e-10	2.9510421261707027e-21	-6.753000495939318	1.7061663892082936e-10	0.8179002225312307
1.3125261441489544e9	1.2801700078939424	2.7786626294931686e-13	-1.2091746041261887e-10	4.939049955917536e-21	-6.990937666491764	2.855550410642349e-10	0.8225791562785418
1.356848577724497e9	1.2766420294369007	4.634044085730411e-13	-2.3716943082345742e-11	2.6975718381874353e-21	-1.3712149820509474	1.5596238127479107e-10	0.8271109983814944
1.3989750800776312e9	1.2799006680070801	4.877374837905538e-13	1.9478706797893302e-10	-1.4428892486504276e-21	11.26178669065343	-8.342191863730791e-11	0.8307199187058856
1.4373919656511364e9	1.2938883139662476	4.0611363434349777e-13	5.47243825786541e-10	-1.888865538067964e-21	31.63939038931853	-1.092064475391151e-10	0.8314102326513104
1.4725752244398189e9	1.321240178911789	3.865832185061528e-13	1.0100331361278679e-9	5.663197283928665e-22	58.39593564924675	3.2742262835961104e-11	0.8290218033474713
1.5056233530154219e9	1.3632789736863755	4.035403928093748e-13	1.5193204994369152e-9	-3.066700435976978e-22	87.84071790096385	-1.773037143797201e-11	0.8237276562272836
1.5378146791981308e9	1.420217626088932	3.238692830268325e-13	1.985560303017617e-9	-4.8574469135788084e-21	114.79654264064757	-2.80836653962045e-10	0.8160365207777593
1.570670237228855e9	1.491684735941244	1.1807163253085127e-13	2.3217387272195666e-9	-6.6885162977372196e-21	134.23265620415305	-3.867004061155621e-10	0.8068547641957716
1.6064018992209358e9	1.5778817563703813	-5.875072079988837e-14	2.458744586229318e-9	-2.948384569201547e-21	142.15343784066044	-1.7046219641346046e-10	0.7975246376367711
1.6484501307030377e9	1.679993708371852	-1.1246654077087026e-13	2.3666083018366286e-9	-5.834720248922888e-22	136.82631595300143	-3.373364640261493e-11	0.7899813978422681
1.696602754203151e9	1.7870965358480824	-2.2183028274110838e-13	2.068272703316175e-9	-4.462906120763874e-21	119.57785705111345	-2.580243646234792e-10	0.7867005202853065
1.7439966302207065e9	1.8752376300566371	-5.120489056696319e-13	1.6514205122930593e-9	-6.1946624065505415e-21	95.47744112551851	-3.581465234391699e-10	0.7877906231422948
1.787256452978035e9	1.936827805086076	-6.505810134849709e-13	1.2060880376657704e-9	3.716853533444686e-22	69.73045003858277	2.148913358897085e-11	0.7913972270522488
1.8261793326371603e9	1.975360038055402	-5.130041309349373e-13	7.910682246167486e-10	5.364340952207741e-21	45.735967338126	3.101417993367225e-10	0.7962494088678985
1.861698117829833e9	1.9968272978234725	-3.4468689502231485e-13	4.387780420941594e-10	3.507869654795056e-21	25.36818145359773	2.0280931446271827e-10	0.8017108022572074
1.895132989857541e9	2.006542670785793	-2.8987429407959624e-13	1.653058001011038e-10	4.128434713969232e-22	9.557253067905162	2.386879063626101e-11	0.807475774449985
1.928052745208769e9	2.0086076144918263	-2.8448087295366236e-13	-1.6581878802476367e-11	8.60998547243812e-22	-0.9586923988676812	4.977920611477917e-11	0.8133646931285582
1.9626088174716256e9	2.0062616932420876	-2.0372406176991704e-13	-9.767741105412937e-11	4.252307945410826e-21	-5.64729090519166	2.45850291557022e-10	0.8183954180892955
2.00295417259017e9	2.0024795459877978	1.7991034376773197e-14	-7.41695526825298e-11	5.441601197562195e-21	-4.288171248775885	3.1461046964338697e-10	0.8230916575695091
2.0543969132487245e9	2.0017525858371243	2.3943698365627967e-13	5.412649666560575e-11	3.4523474014948825e-21	3.1293698864399886	1.996004297583246e-10	0.828627189195188
2.1058050854630563e9	2.0096334177202104	3.7619398927817595e-13	2.563889254864032e-10	2.9868008673981957e-21	14.823356688248081	1.7268458272999854e-10	0.832003726323603
2.15091868795097e9	2.026516995583352	5.821402397551703e-13	4.919201856250084e-10	5.447434311092807e-21	28.440811831321277	3.149483569340186e-10	0.8325524852953874
2.189908936792477e9	2.0506056753471866	7.520405572026736e-13	7.416590512560825e-10	1.7097483172748317e-21	42.87967648237585	9.885061685267206e-11	0.8310541876400985
2.2245308074662685e9	2.0809345938390065	6.772879064693623e-13	1.0077169600711293e-9	-5.9905070045988295e-21	58.262011889173074	-3.463462501409883e-10	0.8280647287775331
2.2567415048502073e9	2.1181165336985894	4.068529247475638e-13	1.2965821759369528e-9	-9.418459276303686e-21	74.96292823540622	-5.445357031130286e-10	0.8237859821067893
2.288526707250693e9	2.1644799916077595	1.6622493543612565e-13	1.6113680681579698e-9	-3.95700201530058e-21	93.16240748559008	-2.2877692654797844e-10	0.8181493337414588
2.3222891983701158e9	2.2246809532585528	1.973709098150032e-13	1.9351920702804425e-9	4.0602523549727964e-21	111.88434550185214	2.3474604112172306e-10	0.8109180721784074
2.361386138720769e9	2.306600855384976	3.1892371235453803e-13	2.2248753409437086e-9	-1.1416318462401775e-22	128.63231114082782	-6.600403184456871e-12	0.8019946186663475
2.40671049417459e9	2.4122798037813302	2.0304893308883652e-14	2.40343100056919e-9	-1.225899278478595e-20	138.95532142962787	-7.087585549200296e-10	0.7929377563475767
2.4522404476013803e9	2.522285913435687	-6.754796425020192e-13	2.3943073971709234e-9	-1.4666088818106472e-20	138.4276572609367	-8.479246727759948e-10	0.7869360847546897
2.494243606673657e9	2.6188722593010003	-9.77964639829502e-13	2.1767023180606024e-9	2.0327934847988073e-21	125.84669551323387	1.1752656327884643e-10	0.7847727182201517
2.532293814106615e9	2.6945656055662672	-5.918455963899013e-13	1.7864056242630765e-9	1.5071790826571485e-20	103.28160213074904	8.71380319455706e-10	0.7856699310941152
2.5672174679336686e9	2.748152155947542	-1.5027819098002038e-13	1.282723911771603e-9	7.151687572070535e-21	74.1611415817312	4.134773739799646e-10	0.788852959847481
2.600306245356111e9	2.781269456752333	-1.8694737444502588e-13	7.347542407274345e-10	-8.530917222498915e-21	42.480127197401636	-4.932185874333628e-10	0.7938725207134516
2.6330566408666687e9	2.7961989262921403	-5.575114777781385e-13	2.0690139313297466e-10	-1.1549547616935175e-20	11.962109053327815	-6.677429572530139e-10	0.8005416175333943
2.6674211670411572e9	2.7949477751838803	-7.722422517346566e-13	-2.3726291921528466e-10	-3.8708798096926813e-22	-13.71749762766892	-2.2379723212572783e-11	0.80780389754976
2.706263653622031e9	2.7790111026367748	-5.400369986242182e-13	-5.346723990438419e-10	1.0737561905025892e-20	-30.91243200712227	6.207991153180177e-10	0.8119418334498021
2.7522979928148003e9	2.751363660134768	1.0222583140369083e-13	-6.212860233375141e-10	1.5097978556005283e-20	-35.920071708057414	8.728998432398452e-10	0.8141187290830958
2.8015457699534297e9	2.7237836921186016	6.599839886605994e-13	-4.652526817499727e-10	5.326178806758878e-21	-26.898911527752603	3.079367795691516e-10	0.8163231155526808
2.8481365646789546e9	2.7100023733250636	6.059153183753678e-13	-1.0713896785928434e-10	-5.531971057215778e-21	-6.194320313944111	-3.198350831685105e-10	0.8203273849710764
2.8903706457144294e9	2.715638724138045	4.58254480387436e-13	3.7907669053471115e-10	-1.6267680146729415e-22	21.9166238663715	-9.405290165728639e-12	0.8243218051984016
2.928668488918543e9	2.740709075968288	5.391454737356358e-13	9.204542464771528e-10	3.503592960559118e-21	53.21679288096298	2.0256300803095103e-10	0.8235908881928089
2.964382634920002e9	2.783455260883177	6.753071139148218e-13	1.4506664713728203e-9	3.444184145176444e-21	83.87134885801098	1.9912803919563731e-10	0.8191648980767775
2.999084749372523e9	2.8423578683264843	8.106038001981285e-13	1.911150782585639e-9	3.938477878553431e-21	110.49441291532332	2.2770563418443882e-10	0.8121377213904848
3.0345428462451544e9	2.9168627525323005	8.562897784860733e-13	2.252064298939521e-9	-2.2201778692786008e-21	130.20429988259173	-1.2836076892669914e-10	0.8036221469226698
3.072900188500781e9	3.0074493906985698	5.416399482912971e-13	2.4321109778161605e-9	-1.3737061360797634e-20	140.6135276157917	-7.942140283215116e-10	0.7949991887265416
3.1163564549490385e9	3.1137013220727985	-1.5659359841603324e-13	2.4266660918645677e-9	-1.6351741905343035e-20	140.29852093552915	-9.453814893323092e-10	0.7881285596067161
3.1642325007297444e9	3.2260189028474007	-7.889375992116909e-13	2.2472276254833737e-9	-7.292631584850059e-21	129.92413662968607	-4.216256740864069e-10	0.7848106293088601
3.212121335838284e9	3.326464591778424	-8.140998198967367e-13	1.9420977261645812e-9	4.5356061114128316e-21	112.28297221076822	2.6222745030061356e-10	0.7850535960782123
3.256893045218127e9	3.405167515388544	-5.808792642461998e-13	1.5774078131357637e-9	3.96883426169285e-21	91.19836822146189	2.2945950019626664e-10	0.7875713508764557
3.297890189971213e9	3.4619333287256926	-5.578786671864534e-13	1.20211461011088e-9	-2.5878175592734122e-21	69.50072429119012	-1.4961567989459223e-10	0.7913631490525701
3.3358989078994527e9	3.500504730525952	-6.975632518485109e-13	8.414756375400829e-10	-4.6852750189583084e-21	48.650291450256944	-2.708812769235664e-10	0.7959540901899168
3.3723736408182135e9	3.524822973470512	-8.819222701675593e-13	5.090110212728118e-10	-5.639422989841258e-21	29.42873452222045	-3.2604614652851657e-10	0.8012098713034441
3.4092468607952385e9	3.5377723371699843	-9.47719287463771e-13	2.13475113310966e-10	3.217265658850825e-21	12.342189805715623	1.8600811495579538e-10	0.8072055308887667
3.4492304118635607e9	3.540931134457766	-5.504379479920601e-13	-3.2585643457959123e-11	1.6148575557680582e-20	-1.8839610542597356	9.33640837005167e-10	0.8141309012168719
3.4955192803018985e9	3.5347962529308856	3.7911058787127336e-13	-2.0769508935223177e-10	2.1187216530532914e-20	-12.008047325894971	1.224954810419978e-9	0.8199216317805358
3.546624573774035e9	3.5219521590389737	1.1710704499882319e-12	-2.692901016688762e-10	9.372807921216083e-21	-15.569222399308977	5.418963791355867e-10	0.8238631201319824
3.5970459835447445e9	3.50992894093566	1.1051559418221425e-12	-1.83982040134925e-10	-8.780374278061194e-21	-10.637076279566468	-5.076447184213542e-10	0.8271691755876472
3.643908510099393e9	3.506492505457372	5.073849433928337e-13	5.606404194006853e-11	-1.2507162764636906e-20	3.24139251076023	-7.231127530813866e-10	0.8311672821154713
3.6871154831259217e9	3.516769847033734	5.3217145160690767e-14	4.2881224668954066e-10	-4.5055183548485496e-21	24.792171376911163	-2.6049065542686296e-10	0.8329685170154456
3.7275515898218503e9	3.5434489624733976	2.491135105654679e-13	8.86740300422979e-10	1.3792365270255712e-20	51.26767668671723	7.974178269368001e-10	0.8310079686102776
3.7666920109825172e9	3.5880521908951697	9.598132682825878e-13	1.3754330888547914e-9	1.7790731373773382e-20	79.52178640938601	1.0285856519199453e-9	0.8255724070278868
3.806192600777148e9	3.6521372745335055	1.3133740885995397e-12	1.841036606345706e-9	-6.2798070385241245e-22	106.44083225076879	-3.6307148117033555e-11	0.8171083018324612
3.848075330488876e9	3.7381659623380865	8.102741919424e-13	2.2295304621535914e-9	-2.1316103770790518e-20	128.90157244235488	-1.232402669997707e-9	0.8064140854883283
3.8949914004286056e9	3.8496363888365925	-4.338829887946203e-13	2.479751586720102e-9	-2.6991649653892842e-20	143.36789269383587	-1.5605337050423314e-9	0.7951433304069068
3.9485617746380734e9	3.9848045563240695	-1.308318414685354e-12	2.5247598632177037e-9	-3.269713907140387e-21	145.96978847915216	-1.8903954168708593e-10	0.786415487027075
4.004688986098407e9	4.121731670184172	-8.141778824261375e-13	2.320278028984708e-9	1.419832791450506e-20	134.14751249450867	8.208802339716296e-10	0.782977532357221
4.0583324773223963e9	4.235198231293471	-6.16824888320316e-13	1.8899782654398e-9	-8.368559365953582e-21	109.2696510667413	-4.838307289402976e-10	0.7842266401101378
4.1078399283939376e9	4.314656447008941	-1.2593790587453168e-12	1.319392738940474e-9	-9.57263258827519e-21	76.2811589852005	-5.534451470147703e-10	0.788631900174405
4.153753822191556e9	4.3608693116874	-9.832247374282926e-13	7.128834738446986e-10	2.168687940413749e-20	41.21567196088959	1.2538364826381514e-9	0.7952578472586307
4.1976257125875087e9	4.379360325692159	2.6645766827705335e-13	1.6534932756597417e-10	2.765257849220859e-20	9.559761612960127	1.5987489169782466e-9	0.8035956060464128
4.241873941396602e9	4.376548887008503	6.07069857513433e-13	-2.476979797724919e-10	-1.059661650657168e-20	-14.320819112966781	-6.126502458335505e-10	0.8117496120535548
4.2903812047330194e9	4.357909978387147	-4.0729528219692015e-13	-4.718246519379954e-10	-2.2879501059179182e-20	-27.278872758929488	-1.3227943805343194e-9	0.8160098924689071
4.350865729648516e9	4.328482948941129	-8.397096769477917e-13	-4.5991889390512646e-10	9.153801902013932e-21	-26.590549701978873	5.292338011401212e-10	0.8189092401695369
